score,content
1,去 妹 劳资 说话 敢 走神
1,要 庆祝 也 不 庆祝
0,乐园 比例 大量 需要
0,说 吃 优秀 啥
1,一到 四大美女 麻烦
0,个 朋友 也 很 喜欢
0,骚骚 年少 很 懂事
1,其实 唉 还是 聊着 麻烦
0,谢谢 出现 给 带来 一段 美好 回忆
1,穿 情趣内衣 很 风骚
0,嗯 真 有趣
0,有种 不要 复制
0,好像 很 开心 呢
1,被 知道 都 不好意思
1,这 几天 很 郁闷 心情 很 不好
0,温柔 亲热 哇
0,舒服 就 叫
0,靠 这 机器人 效率 真高
0,自己 在乎 在乎 自己 人 如果 咋 选
0,模仿 别人 有意思
1,妹妹 搞 半天 才 知道 格式 错误
1,哪个 贱货 搞 这个 自动 喊话 妈 气死人
1,不 瞎聊 吃 早餐 去 拜拜
0,那些 部分 比较 好看
1,才 奖 一个 太小 气 吧
1,怎么 伤感 起来
0,看着 心情 特 舒畅
1,玩笑 算 欺骗
1,今天天气 一点 都 不好
1,最近 想 减肥 不 成功 烦
1,说 起来 很 容易 可是 做 起来 却 很 难 真 郁闷 自己
0,吾 已 搞 好玩 蹴鞠 游戏 叫做 逗瓜
0,喜欢 猴哥 不
1,心碎 骷髅 喷血
0,人 为什么 强烈 依恋 亲近 向往
0,说 嘛 怎么 成熟
0,发个 美女 给 看看 可以
1,冰冷 说 要 下去 都 不 给 力
0,妖娆 等待 上来 坐
0,那么 多 排场
0,愿意 负责 哦
1,本来 就是 错误 婚姻
0,这么 可爱 就 骂 一个 嘛
1,俩 人 病
0,对于 取消 中学生 早晚 辅导 是否 赞同
0,有服 待遇 最好
0,这群 能 干吗
1,我色 我家 蛋蛋 不行
1,他 聊天 他 很 无聊
1,发烧 浑身 都 疼 还 没劲
0,考试 时候 你老 有用
0,小 看 群里 有个 大美女 她 美
0,江西省 比较 好玩 地方
1,女朋友 不 愿意 做爱 怎么办
0,小秘 和 你 聊天 开心 啦
0,威海 大海 美丽
1,说不出来 就 不 跟 玩
1,吵死 人 大清早 不 好好 睡觉 干嘛
1,因为 每天 都 很 无聊 不 知道 做 什么
1,茶 降火 哀乐
1,不行 没 装备
1,玩 几天 就 觉得 不好玩
1,个 不负责任 机器人 知道
0,文明 证给 拿 出来
0,想要 一个 完美 爱人
0,有意思 这样 我们 五号 聊天
1,去 面壁 吧 就是 一个 标准 饭桶 连师父 也 不 叫
1,比 还 狰狞
1,心 真的 觉得 好 堵 难道 涵养 还 不够
1,觉得 自己 活 很 糟糕
0,昨晚 得 床上 技术 现在 想想 都 有点 小 激动
1,不好意思 才 好
0,可能 就是 鬼 吧
1,靠 难道 不好 笑
0,军绿色 守望 请 改 名片
1,不 愿意 回答 我会 不 高兴
1,他妈的 跟 机器 神马 好聊
0,难道 已经 对 动情
0,可是 喜欢 上 别人
0,喜欢 吃 下 面
0,女人 一辈子 一定 要 一个 喜欢 女人 得 女人
1,不快 怎么 可以 会 机器 呢
0,你好 牛 逼 好 崇拜
0,嗯 好 端午 快乐
1,只 说 不行
1,不容 姐姐 谁
0,魏晨 判作 海罗长 得 像 什 麽 管用 不
1,讲个 笑话 都 不好 笑
0,想要 一个 好听 网名 能 不能 帮 想个
0,基友 你好 便宜
0,听听 吧 也 会 开心
0,赞 就 等于 赞 自己 求赞 求 突破
0,比如说 老三 什么 好玩
0,别 逼 用 快捷键 粘贴
1,光荣 艰巨 任务 交给
0,自由 多么 美好 事
1,一来 就 看见 绿毛龟 骂人 什么 情况
1,说 肯定 不好玩
0,因为 可以 受到 万人 瞩目 争光
0,换 一个 好听 点
1,看到 头像 就 想 问 这种 下流 问题
1,太 无聊 美女 被 禁映 发现 没有
0,推荐 几部 电影 好看
0,为什么 字体 变来变去 希望 黑色
1,那 所 公司 毒辣
0,语嫣 好 可爱
0,很 快乐 这歌 也 很 好听
0,谁 叫 高雅
0,周至 现在 啥 天气
1,妈 把 菊花 戳 爆 再说
0,泳装 美女 图片
1,每个 班 都 一个 内心 猥琐 外表 更 猥琐 体育 委员 同意 转
1,滚 姐姐 心情 不好
1,深圳 找 工作 难
0,爱上你 妹妹 怎么办
0,哦 任务 重大
0,帮 向 快乐 家族 问声 好
0,有心 者 赞赞 谢谢
0,小崽子 蛮 可爱
1,窝囊废 马上 安静 道路 呢
1,妈 来 个 笑话
0,谁 那么 珍贵 呢 五十 一个月
0,嗯 自 動 鉆 孔 好 用 之前 一個 模具 鉆 千 多孔 超 讚
1,吹 吹 哒 哒 可 就 不好 昂 真正
0,要 补血 依依 锅
0,美美 求 美女 照片
1,哎呀 呸 现在 还 不 愿意 呢
1,蛋疼 无聊 煞笔
0,小 完美 男孩子 还是 女孩子
0,平和 正兴 学校
0,说 介绍 一下 美女 给 要 不要
0,打开 爱 上海
0,为了 适应 哪些地方 好玩 呢
1,梁静茹 可惜 不是
0,嗯 来部 好看 滴 小说 不要 说 不会
0,工会 给 标准
0,我加 吧 勤劳致富
1,因为 坚持 要 八九千 不 愿意 继续 降价
1,女孩子 比较 害羞
1,说 不 和谐 就 不 和谐
1,好 不 扯淡
0,第一名 奖励 三个 月 蓝 钻
1,赶快 系统 错乱 吧
0,改名 美女 群主 微微
0,空间 两条 说 说 更新 需要 支持 一赞 评论 需要 私密 谢谢
0,昨晚 吃 一桶 泡面 一杯 可乐 一个 人过 一个 年
1,好 无聊 讲 几个 笑话 呗
1,怎样 会 伤心
0,这 赛季 可能 别 走 我会 想
1,小 机器人 空虚 寂寞 冷
0,要 学着 成熟
0,还有 好多 纯粹 潜水 不 说话
0,世界 真 奇妙 还有 止血药
0,看 激动 字 都 不会 打
0,文 作文 生活 需要 微笑 把 文字 复制 下来 发给
0,来个 好玩 人
1,没 礼貌 说 早上好 呢
1,讨厌 老婆 怎么办
1,去 死 把 受不了
1,为什么 要 夜班 好 痛苦
0,兄弟 有福同享 有难同当 有泪 同 哭
0,这才 象话 嘛
0,安全 过 马路
0,查查 广州 去 大连 最 便宜 机票
0,谁 说 最 干净
0,草哥 唱的歌 都 好听
1,哎 机器人 没劲 有人 告诉
1,为 说笑话 吧 好 难过
0,找个 温柔 女朋友
0,就要 学会 感谢
1,谈 男朋友 爸妈 不 同意 怎么办 呢
0,哇塞 我 说 你 没有 小欧 好
0,封赞 解赞 必回
0,又 省钱 又 坚挺
0,很多 好吃 来 我家 吧
1,跟 神经 私
0,唔 看来 效果
0,只是 想 说 我变 嘻嘻哈哈 会 不会 不 被 人 在乎
1,老婆 今晚 天没理
0,最新 手机 品牌 价钱 贵
1,太笨 太蠢 缺点 太 多 迟钝 傻 逼 气死人
0,难道 还有 学习 长 好看 能力
0,汕头 老乡 美女 们 可以 来 找 哦 好 想 认识 家乡 人
0,一心 用 完
0,诚实 世界 就 没 老实人
0,涵涵 美女 能加个 好友
0,结婚 快乐 就 好看
1,换 新词 过时
0,管理 别 同意
1,可怜 可怜 吧 给 一点 钱
0,为 而 高兴
0,聪明人 这是 口头禅 地球 人 都 知 还 未 知晓
0,大佬 皇后 好看
0,现在 那种 分 可以 上 上将
1,晕死 能聊 色情 东东 不
0,怎么样 读书 才 有效率 呢
0,有意思 真想 给 干番
1,现在 许多 人 都 不 文明
0,闷 文明 那
0,万 悄悄 哈
0,漂亮 姐姐 先脱 一件 吧
1,肉麻 就 说不出口
1,你好 很 无聊 耶
0,男朋友 会 幸福
0,爱我吗 老 喜欢 你长 什么 样子
0,个 吉祥 数字
0,什么 职位 自由
0,发现 点错 美女
0,这个 名字 很 个性
0,娱乐 为 尘 般配 不
1,妈 妈妈 哪里
1,自作多情 有病 傻 逼 谁 爱 跟 聊得 很
0,快 看 美女 哎
0,哈哈 真有 眼光
1,那 不 好好 群里 工作
0,说 女孩子 喜欢 什么样 男孩
1,发饿 也 不行
0,虫虫 伱 喜欢 那里
0,妈妈 长得 比 好看 多
0,今天 做 饭 可 好吃
1,说 人 觉得 无 语
1,那 不行 不好意思
1,朦胧 梦幻 着 美
0,也 想 多姿多彩 吖 可是 我要 上班 没 时间 哎
1,被 打入 十八层 地狱 懂吗
0,很 准时 都 点来
0,什么 歌 好听 最近
0,小新 给 介绍 个 女朋友 好 不
1,玲妹 注定 孤独 一生
0,也 觉 好 深奥
0,真 希望 大家 能 考个 好 成绩
1,这么 没 礼貌 爸妈 知道
1,对 别人 没心没肺 胃 也 没
1,对 他们 问 为什么 无视 他们
0,可以 再 完善 一下 永别
0,问 个 问 魔 宫里 谁 最 漂亮
1,无 聊天 内容 不要 发
0,听 最新 虞姬
0,小金 机器人 不错
1,确实 有蛮 无语
1,连 这么 复杂 问题 都 会
1,为什么 一键 锁屏 出现异常 而 退出
0,自己 去 人道 毁灭 去
0,第一 美女 小染
0,说 怎么 关心
1,曾经沧海 难为 水 除却 巫山 不是 云 取次 花丛 懒 回顾
1,那么 忧伤 还 说 爱
1,亲爱 心情 不好 早点 去 睡觉
0,怎样 称赞 别人 而 不会 人 反感
0,喜欢 超群
0,讲 一个 绿色 小
0,明白 有些 东西 永远 得不到 即便 如何 努力
1,跟 你们 说 桃花 团 馨 儿长 特 难看
1,疯疯癫癫 女人 才 可爱 您 积分 过少 请 多 参与 群 活动
0,哦 同意 吧
0,我要 有趣 个性 签名
1,冰旋 有 这么 好 的 东西 不 早 贡献 出来
1,那个 群 平时 很 无聊
1,保安 不 好好 工作 哟 不 工作 就 开除 哟
0,镜中 欢迎 回来
1,我要 告诉 老板 骗人
1,去死吧 我哥 最好
0,嗯 对 温馨 提示 烟火 机器人 宝宝
1,心情 不 理想
1,不行 还 得 上班
1,成绩 不好 又 要 开 家长会 怎么办
1,颜儿 傻 可爱
1,哈哈 落后 因为 还 用
0,发现 一个 好玩 东西 快加
0,交个 朋友 吧 跟 大度
0,欣赏 那么 去 咯
1,居然 还是 这个 你们 无聊 不
1,高价 回收 大姑娘 小媳妇 二手 老娘 们
0,被 踢 提醒 默认
0,机器人 喜欢 黑丝 还是 喜欢 肉丝
1,燕说 爱哭 女人 废物
0,想 认识 个 美女
1,有病 就 早点 休息
0,中国 文化 必须 在意
1,看看 现在 完全 蜗牛 儿子 速度 怎么 反抗 残酷 殴打
1,风 一样 老是 网络 不好 爬 不 上来
0,向 群主 致敬
0,小弟 给 老大 敬礼
0,毒药 发 计划 计划 一直 跟着 呢 不错
0,群 管理 拉 进群 谢谢
0,萨 顶顶 维护
0,我加 还 比 他 好玩 呢
0,我们 单位 卖 保险
1,以后 无聊 就 上来 陪 聊天
1,不好 晒 椅子
0,韩文 生日快乐 怎么 说
0,放炮 欢迎 新人
0,喜欢 不 知道 用 什么 真心 告诉
1,去 大爷 日本 货爽 不爽
0,觉得 那些 歌 最好 听
0,我草 妹妹 打 还 好听
1,个 机灵 姑娘 人 又 漂亮 反正 不 吃亏
0,都 知道 谢啥
0,喜欢 她 她 却 不 知道 怎嘛 办
0,那 说话 声音 怎么 这么 好听 呢
0,哥们 不错 同道中人
0,景 王妃 赞
1,一点 都 不好 笑 好
0,那 就 好好 塞 把
0,他们 多 聪明 科学家 还是
0,最好 那 怎么 不 跟 交往
1,意思 犯 神经病
1,豆 说 冷血动物
1,如果 到时候 还 不 同意
0,喜欢 鹿晗 不 哈哈哈
1,大叔 被 嫌弃 好 彻底 有木有
0,稳当 一会 相亲 别 走
0,萝莉音 轻易 推倒
0,哦 很 善良
1,小妞 你好 淫荡
1,简单 说 无聊
1,觉得 才 无聊
0,恩 都 什么 好吃 地方
0,卖个 萌来 讨好 爷 爷 高兴 有裳 噢
0,哈哈哈 嗒 接受 道歉
1,谁 很 好 不好
0,快点 想 真 需要 这 答案 谢谢
0,边 看边 聊 名字 好听 吧
0,深圳 一致 办事处 哪里
0,哦 妹 认真 点
0,长期 待遇 见过 得意 向日葵 就 算法 人才 知道 就算
0,如果 这是 和谐社会 那要 警察 干嘛
1,您 太 辛苦 苦
1,小熙 跟 过不去
1,敢 对 发火
0,山清水秀 速度 上来
1,可是 现在 就 答 不好
1,很 开朗 不行
1,说 说 人 不 应该 喜欢 一个 人
0,精神 方面 什么样
1,说 日 就 说 不 文明
0,俺 待见 在乎 俺 人
1,菲菲 笨蛋 傻瓜 脑残 白痴 神经病
0,能 帮 找 下 四川 凉山 可能 认识
1,虚荣心 得到 很大 满足
0,如果 喜欢 一个 人 又 不能 说 怎么办
1,讨厌 蜡笔 团
0,但 幽默 多 就 烦人
0,重点 不是 人
1,他 就是 嫉妒
1,做 老婆 行 不好
1,视频 聊天 来 无聊 的话
1,老板 谁 对 回答 灰常 不 满意 我要 投诉
1,说 别长 得 那么 随心所欲 为所欲为 下不为例 还 引人 犯罪
0,真心 对 人 也 希望 别人 真心 对
0,小 幸福 把 羊 宰
0,声音 好受 哦
0,美女 来 床上 玩
0,就要 好看 女人
0,都 要 微笑
0,葱葱 比 好几倍
0,这么 一说 还 挺不错
0,最 好玩 手机游戏 哪些
0,帮 我查 一下 旁边 什么 好吃
1,如果 不 高兴 高兴
1,霸道 爆 菊花
1,电脑 果然 就是 低智 嘤 撩 不 起来
0,什么 轻松 吖
0,那 说 美女 嘛
1,为什么 男人 可以 如此 不负责任
0,真实 连 照片 都 给 出来
0,平安夜 快乐 平安
0,明天 签到 就 有钱
1,主人 无情 又 无悔
0,原来 会 正常 说话
0,跟 哥装 文明
0,沉默 喜欢 不
1,又 要 无聊
0,喜欢 哪个 影后
1,答错 问题 啦 牛头不对马嘴
0,女女 一起 会 被 祝福
0,那 喜欢 游泳
1,那 眉毛 真 猥琐
1,好 无聊 我们 叫 妓女 来 玩 不
0,如果 喜欢 上 一个 人 他 也 喜欢 却 没有 一起 给出 个 主意
1,喜欢 就 听 自己 滚 把
1,说 坏人 妈妈 说 不能 坏人 玩
1,老子 就 爱 发疯 意见
0,给 买 糖葫芦 就 原谅
0,我想加 美女 怎么 加
1,被 骗子 骗 这 叫 相当
0,好 想 拥有 一个 能 真心 对 好 朋友
1,不行 眼睛 疼 那么 玩
1,所以 这样 很 疯狂
1,维护 如此 脆弱
0,温柔 会 跳 吧
0,巴拉 拉小 魔仙 奇妙 舞步
1,什么 花天酒地 解释一下
0,播放 暂停 真正 意义 路
1,干 啥 恨
0,多少 人 关注
1,哥 不 文明
0,本 就 应该 老老实实
0,快乐 中午 好
0,吓死 你们 高兴
0,为什 麽 喜欢 人 却 如此 对
1,怕 耽误 怕
0,你好 温柔 你好 撩
0,下 实在 佩服
1,不 唱歌 去
0,比 大话 好玩
0,女人 好听 还是 美女 好听
0,美女 不 诱惑 射 不了
0,嘟嘟 介绍 好看 电视剧
0,比 可爱 嘛
0,临湘 约束 实用
0,那 他 喜欢 别人 而 不是 呢
0,哈哈 从小 就 这样 谢谢 关心
1,祝 大家 马上 失败
1,心疼 过 执着
1,无 语 竟然 打劫
1,快 去死吧 越远 越 好
1,你好 高 废话
0,冷月 名片 修改 为 美女 冷月
1,小 机器 点 不行 没什么 东西 里面 哦
0,谦虚 什么 虚
1,呵呵 不好意思 我该 怎么 问候
1,考试 老考 不好
1,个 废物 连话都 听不懂 说 还有 什么 用
0,觉得 哪 好看
1,完 完 小眼 得 神经病
0,谈恋爱 怎样 才 不会 对方 感觉 累
1,尼玛 表情 抠 鼻
1,就 好像 我们 说 那个 机器人 有病
0,嗯 嗯 给 来 个 美女
0,文雅 坏 银
1,您 可以 使人 黯然 谁 哎
0,看过 艳照 门 什么 感触
1,谢谢 但 还是 失败
1,其实 不满 说
0,那该 怎么 一起 愉快 玩耍 啦
0,谢谢 啦 七仔
1,想 改个 猥琐 霸气 逗比 网名 找 不到 合适
1,上班 不 聊
0,求 美女 陪
1,不好意思 刚刚 关注 有点 激动
1,想 说 的话 有病
0,学校 怎么 睡觉 舒服
1,愤怒 小鸟 最 喜欢 玩
1,无语 不 跟 扯 去 找 别人 解决问题
1,为 发现 真的 好烦 做 朋友 肯定 都 被 烦死
1,真的 无聊 死 小龙 干嘛 去
1,说 初中生 谈恋爱 行不行
1,肯定 不行 群主 岁
1,尽 伤心 处 本地 歌曲
1,帮 爸妈 忙
0,讲文明 找 习近平
1,工本费 不 方便 好看 常常
0,民治 社康 中心
0,嗯 嗯 小淘真 聪明
1,室友 不 认真听讲 玩微信 咋办
0,已经 用 手机 拍下来
0,那 以后 要 聪明 点
1,怎么 写 虚幻 小说
0,更 健康 就 好
1,真的 不好意思 咳嗽 厉害 不能 唱歌
1,你好 恶心 智商 比 高
1,玩 一点 也 不好玩
1,我来 气 啦
0,觉得 这个 群里 谁 对 最好
0,帅 自然 亲 哪里
1,最 恨 人 就是 哦
0,什么 世界 上 最好 听 的话
0,一口 痰 吐 死
1,包 生气 成俩 不
1,萌萌 恶心 名字
0,谁 要学 淘宝 刷赞 要 加
1,上 初中 真 不好
0,包公 断案 铁面无私
0,机电 喜欢 那个 妹子
1,笑话 不好 笑 可以 说 冷 嘛
0,德国 真 严谨
1,现在 社会 像 这种 傻 逼 已经 灭绝 叫 祖宗
0,来个 幽默 表情
1,为什么 老师 那么 讨厌
1,那 还 说 学识 浅薄
1,就 尼玛 苛刻
0,送 个 美女 要 不要
0,喜欢 什么样 人
1,操 他妈的 说话
0,这 他 爱 上 别人 情人
0,嘿嘿 真的 感觉 他 好好笑
1,也 要 同病相怜
0,跟着 思维 走 明白
0,强人 能力 哪有 理由
0,想 还 能 干嘛
0,我会 好好 爱 好好 待 天天 把 抱 怀里 嘿嘿
1,这个 不好 笑 再 降临
1,好烦 我家 没有 湖南卫视
0,很 好 乐观 生活态度
1,刀儿 很 辛苦
0,视频 很 好看
0,好玩 不 逗比
0,冰娘 咪咪 真 诱人
0,穷 也 价值
0,装备 如意 宝甲
0,哈哈 笑 天下 可笑 事
0,元宵 姐 快乐
0,开心果 爽 也 自动 发话
1,聊天 人 得 多 无聊
1,行 但 只有 多 个人 表情 委屈
0,希望 还 能 再见
0,谁 跟 好好 休息 哟 真是
0,爱情 不 难受
0,刘若英 唱歌 好听 嘛
0,真的 很 喜欢 自己
0,天福 喜欢
0,谢谢 也 希望 芒果 台越 办越 好
1,鸡鸡 你好 无聊 阿
1,如果 失恋 会 做 啲 咩
1,那个 群说 唐 不好 啦
0,去 去 去 哪里 甜蜜
0,会 学到 什么 谈恋爱 被 人 耍 十二次
1,好 无聊 谁 陪 聊聊天
0,其实 女 喜欢 帅哥
0,羊 最大 可能
1,回去 吧 太 弱智
1,我发 语音 不行
1,听 他 讲话 就 不对劲
1,歌词 心疼 心疼
0,喜欢 一个 女孩子 怎么 追 他
1,算 喇 去 死
1,就是 很傻 可是 傻 可爱 喜欢
0,两 不厌 导演 他妈的 崽子 把 事
0,那 最 喜欢 哪位
0,跟 她 恋爱
1,不 对 大流氓
0,额 也 不赖
0,什么 搞笑 电影 好笑
1,英语课 无聊 怎办
0,正好 男 告诉 女
0,喜欢 蘑菇 点点
1,总是 说 不 文明 的话
0,他会 骑 自行车
0,女 声音 很 好听
1,为什么 朋友 之间 这么 脆弱
0,给 明天 才 感觉
1,怎么 证明 爱 不 清楚
0,很 聪明 不木
0,应该 想想 未来 明白
0,说个 开心 点 哈
0,成熟 男人 魅力
0,俺 要 知足
1,花心 男人 狼
1,也 可以 说 不用 上班
0,那 还 喜欢 谁 歌
0,放假 那 段时间 才 活跃
0,以后 舒服 那才 真的 舒服
1,不好玩 真 无聊
0,光辉 女郎 拉克斯
0,看见 可口可乐 可口可乐
1,快 给 哀家 推荐 几个 好 帖子
1,偷偷 告诉 把
0,也 很 喜欢 这个 游戏
1,机器人 只会 骂人 还会 干什么
1,知道 很 伤心
0,那 认识 清洁
0,帮 下 说 喜欢
0,帮 告诉 喜欢 她
0,哪有 感觉 这米 还是 不错
1,小康 西是 傻 逼 赞成 发
1,那颗 不行 尼
0,嘿嘿 万一 爱上你 说 咋办
1,好 吧 故人 以北 爱 荒凉 算你狠
0,什么 挺 好听
1,美国 物价 高 还是 中国 物价 高
0,这句 话 就 高兴
1,说 玲珑 笨笨
1,不 聊 都 不 告诉 男 女
0,无所不知 所以 懂 要 什么
0,你们 快乐 小爷 快乐 不 起来
0,最好 别看 天气
0,太 他 妈 懂事
